date,rain,temp,msl,wdsp,wddir,sun,clamt
20/01/1997 05:00,0,4.8,1025.3,6,320,0,8
20/01/1997 06:00,0,4.6,1025.8,5,360,0,7
20/01/1997 07:00,0,4,1025.9,7,20,0,5
20/01/1997 08:00,0,3.1,1027.1,6,10,0,3
20/01/1997 09:00,0,2.6,1028.4,5,350,0,6
20/01/1997 10:00,0,3.5,1029.1,5,360,0.1,6
20/01/1997 11:00,0,4.4,1029,5,40,1,2
20/01/1997 12:00,0,5.3,1030.2,4,40,1,2
20/01/1997 13:00,0,6.1,1030,2,60,0.9,2
20/01/1997 14:00,0,5.5,1030.2,1,330,0.4,3
20/01/1997 15:00,0,6,1030.1,1,320,0.1,5
20/01/1997 16:00,0,5.5,1030.7,0,0,0,7
20/01/1997 17:00,0,5.3,1030.8,0,0,0,7
20/01/1997 18:00,0,5,1031.4,0,0,0,7
20/01/1997 19:00,0,4.6,1031.4,1,130,0,7
20/01/1997 20:00,0,4.3,1031.1,2,190,0,7
20/01/1997 21:00,0,4.2,1031.3,2,180,0,7
20/01/1997 22:00,0,3,1031.6,3,180,0,3
20/01/1997 23:00,0,2.4,1031.3,6,200,0,0
21/01/1997 00:00,0,2.1,1031.3,5,190,0,5
21/01/1997 01:00,0,2.6,1031.4,6,190,0,7
21/01/1997 02:00,0,2.8,1030.9,4,180,0,8
21/01/1997 03:00,0,1.5,1030.7,3,150,0,8
21/01/1997 04:00,0,1.8,1030.1,3,140,0,8
21/01/1997 05:00,0,1.8,1029.8,4,150,0,8
21/01/1997 06:00,0,1.3,1029.5,4,150,0,8
21/01/1997 07:00,0,-0.8,1029.1,5,140,0,8
21/01/1997 08:00,0,-1,1028.7,5,140,0,8
21/01/1997 09:00,0,-1.1,1028.3,5,140,0,8
21/01/1997 10:00,0,-0.4,1028.2,5,140,0,8
21/01/1997 11:00,0,-0.9,1027.5,5,140,0,6
21/01/1997 12:00,0,0,1026.6,6,140,0.5,3
21/01/1997 13:00,0,2.7,1025.4,7,150,1,2
21/01/1997 14:00,0,3.9,1024.5,9,170,1,2
21/01/1997 15:00,0,3.8,1024,8,180,1,1
21/01/1997 16:00,0,3.1,1023.1,7,170,1,1
21/01/1997 17:00,0,1.6,1022.6,6,170,0,1
21/01/1997 18:00,0,0.6,1022,5,160,0,1
21/01/1997 19:00,0,-0.2,1021.7,4,150,0,1
21/01/1997 20:00,0,-0.7,1021.1,4,150,0,0
21/01/1997 21:00,0,-0.4,1020.5,5,150,0,3
21/01/1997 22:00,0,0.2,1019.9,4,160,0,3
21/01/1997 23:00,0,0.4,1019,3,150,0,7
22/01/1997 00:00,0,0.6,1018.1,2,140,0,7
22/01/1997 01:00,0,0.6,1017.1,2,150,0,7
22/01/1997 02:00,0,-0.1,1015.7,4,140,0,6
22/01/1997 03:00,0,-0.3,1014.9,7,150,0,7
22/01/1997 04:00,0,-0.2,1014.4,6,140,0,8
22/01/1997 05:00,0,-0.5,1014.2,6,140,0,8
22/01/1997 06:00,0,-0.6,1013.7,5,140,0,8
22/01/1997 07:00,0,-1,1012.7,6,130,0,4
22/01/1997 08:00,0,-1.5,1012.7,5,130,0,2
22/01/1997 09:00,0,-1.7,1012.5,4,140,0.4,4
22/01/1997 10:00,0,-1.7,1012.3,3,150,0.2,4
22/01/1997 11:00,0,-0.3,1011.8,4,160,1,4
22/01/1997 12:00,0,0.4,1010.9,5,150,0.4,6
22/01/1997 13:00,0,0.9,1011.8,5,170,0.1,6
22/01/1997 14:00,0,1.2,1011.4,4,180,0,7
22/01/1997 15:00,0,1.4,1011.4,5,180,0,8
22/01/1997 16:00,0,1.5,1011.2,4,160,0,8
22/01/1997 17:00,0,1.3,1011.4,3,140,0,8
22/01/1997 18:00,0,1.2,1011.9,4,160,0,8
22/01/1997 19:00,0,0.9,1012.4,4,140,0,8
22/01/1997 20:00,0,0.9,1012.6,5,130,0,8
22/01/1997 21:00,0,1,1012.9,5,130,0,8
22/01/1997 22:00,0,1,1012.9,5,140,0,8
22/01/1997 23:00,0,0.9,1013.6,4,140,0,7
23/01/1997 00:00,0,0.9,1013.7,5,130,0,7
23/01/1997 01:00,0,1.4,1013.8,5,160,0,5
23/01/1997 02:00,0,0.3,1014.4,4,150,0,3
23/01/1997 03:00,0,-0.3,1014.7,4,130,0,3
23/01/1997 04:00,0,-0.1,1014.6,5,130,0,6
23/01/1997 05:00,0,0.2,1014.7,7,130,0,8
23/01/1997 06:00,0,0,1014.8,6,140,0,8
23/01/1997 07:00,0.2,0,1014.9,6,130,0,8
23/01/1997 08:00,0.1,0.5,1014.9,7,130,0,8
23/01/1997 09:00,0,0.5,1015.1,8,140,0,8
23/01/1997 10:00,0,1.1,1015.2,8,130,0,8
23/01/1997 11:00,0,2.2,1015.3,8,140,0,8
23/01/1997 12:00,0,3.5,1015.2,7,140,0,8
23/01/1997 13:00,0,3.7,1015.2,8,150,0,8
23/01/1997 14:00,0,4.2,1015,7,140,0,8
23/01/1997 15:00,0.1,5.2,1014.7,9,150,0,8
23/01/1997 16:00,0,5.3,1014.4,10,150,0,7
23/01/1997 17:00,0,5.1,1014.5,12,150,0,6
23/01/1997 18:00,0,4,1014.3,9,150,0,4
23/01/1997 19:00,0,2.7,1013.8,10,140,0,5
23/01/1997 20:00,0,3.5,1013.5,11,140,0,6
23/01/1997 21:00,0,3,1013,12,150,0,6
23/01/1997 22:00,0,3.1,1012.2,12,150,0,7
23/01/1997 23:00,0,3.6,1012,11,140,0,7
24/01/1997 00:00,0,5,1011.8,15,150,0,7
24/01/1997 01:00,0.1,4.9,1011.8,11,150,0,8
24/01/1997 02:00,0.7,6.5,1011.4,13,160,0,8
24/01/1997 03:00,0.3,6.7,1012,16,170,0,8
24/01/1997 04:00,0.1,6.7,1012.1,14,170,0,8
24/01/1997 05:00,0.2,7,1012.7,12,180,0,8
24/01/1997 06:00,1.3,5.8,1014.7,12,190,0,8
24/01/1997 07:00,0.4,5.4,1016,8,310,0,8
24/01/1997 08:00,0,5.4,1017.4,8,300,0,8
24/01/1997 09:00,0,5.2,1018.5,9,300,0,7
24/01/1997 10:00,0,5.6,1019.6,5,320,0,7
24/01/1997 11:00,0,5.6,1021.2,7,290,0,7
24/01/1997 12:00,0,6.1,1022.2,6,300,0.1,7
24/01/1997 13:00,0,6.3,1022.5,5,300,0.5,7
24/01/1997 14:00,0,6.8,1023.2,6,320,0.1,6
24/01/1997 15:00,0,6.8,1024.1,6,320,0.7,6
24/01/1997 16:00,0,6.8,1025.2,6,300,0.6,6
24/01/1997 17:00,0,5,1025.8,4,350,0,4
24/01/1997 18:00,0,4.6,1026.4,3,50,0,3
24/01/1997 19:00,0,4.2,1027.6,3,80,0,2
24/01/1997 20:00,0,3.4,1028,4,60,0,2
24/01/1997 21:00,0,3,1028,5,100,0,1
24/01/1997 22:00,0,3.3,1028.6,3,120,0,1
24/01/1997 23:00,0,2.3,1029.1,3,110,0,1
25/01/1997 00:00,0,2.8,1029.2,4,100,0,3
25/01/1997 01:00,0,3.2,1028.7,4,110,0,6
25/01/1997 02:00,0,3.5,1028.4,4,110,0,5
25/01/1997 03:00,0,3.4,1028,6,110,0,5
25/01/1997 04:00,0,3.4,1027.6,7,110,0,8
25/01/1997 05:00,0,3.5,1027.4,6,110,0,8
25/01/1997 06:00,0.2,3.8,1027.3,7,120,0,8
25/01/1997 07:00,0.1,4.4,1027.2,7,130,0,8
25/01/1997 08:00,0,5.2,1027.1,7,140,0,8
25/01/1997 09:00,0,5.6,1027.2,8,140,0,8
25/01/1997 10:00,0.1,6.8,1027,10,140,0,8
25/01/1997 11:00,0,7.4,1027,12,150,0,8
25/01/1997 12:00,0,7.8,1026.9,14,160,0,7
25/01/1997 13:00,0,7.7,1026.9,13,160,0,8
25/01/1997 14:00,0,7.8,1026.6,13,160,0,7
25/01/1997 15:00,0,7.7,1026.6,13,170,0,7
25/01/1997 16:00,0,7.4,1027.1,9,180,0,7
25/01/1997 17:00,0,6.5,1027.4,11,190,0,7
25/01/1997 18:00,0,5.7,1027.3,11,160,0,7
25/01/1997 19:00,0,4.8,1027.1,11,150,0,3
25/01/1997 20:00,0,3.7,1027.7,11,140,0,3
25/01/1997 21:00,0,4.1,1027.9,12,140,0,7
25/01/1997 22:00,0,4.5,1028.3,11,140,0,8
25/01/1997 23:00,0,4.6,1028.3,11,140,0,8
26/01/1997 00:00,0,4.6,1028.3,9,140,0,7
26/01/1997 01:00,0,4.7,1028.6,7,130,0,7
26/01/1997 02:00,0,4.7,1028.2,9,140,0,7
26/01/1997 03:00,0,4.9,1028.2,9,140,0,8
26/01/1997 04:00,0,4.9,1028.2,8,140,0,8
26/01/1997 05:00,0,4.9,1028.2,9,140,0,8
26/01/1997 06:00,0,4.9,1028.3,9,140,0,8
26/01/1997 07:00,0,5.7,1028.4,7,150,0,8
26/01/1997 08:00,0,6.2,1028.7,8,150,0,8
26/01/1997 09:00,0,6.4,1029.3,7,150,0,8
26/01/1997 10:00,0,6.6,1029.4,7,150,0,8
26/01/1997 11:00,0,6.9,1029.7,8,150,0,8
26/01/1997 12:00,0,7.3,1029.8,8,160,0,7
26/01/1997 13:00,0,7.9,1030.2,7,170,0,8
26/01/1997 14:00,0,7.8,1030.2,6,180,0,8
26/01/1997 15:00,0,8.3,1030,6,180,0.2,5
26/01/1997 16:00,0,8,1030.5,5,180,0,6
26/01/1997 17:00,0,7.7,1030.9,4,180,0,4
26/01/1997 18:00,0,6.9,1031.7,4,160,0,4
26/01/1997 19:00,0,7,1032.4,4,170,0,6
26/01/1997 20:00,0,6.6,1033,4,180,0,7
26/01/1997 21:00,0,6.6,1033.3,3,200,0,7
26/01/1997 22:00,0,6.5,1033.6,2,200,0,7
26/01/1997 23:00,0,6.5,1033.7,4,240,0,8
27/01/1997 00:00,0,6.6,1034.1,4,250,0,6
27/01/1997 01:00,0,6.5,1034.3,4,260,0,6
27/01/1997 02:00,0,6.4,1034.4,4,260,0,4
27/01/1997 03:00,0,6.5,1034.5,4,260,0,3
27/01/1997 04:00,0,6,1034.8,5,290,0,3
27/01/1997 05:00,0,5.8,1035.2,5,280,0,3
27/01/1997 06:00,0,5.8,1035.6,5,310,0,3
27/01/1997 07:00,0,6.7,1036,3,350,0,3
27/01/1997 08:00,0,6.9,1036.5,2,350,0,7
27/01/1997 09:00,0,6.9,1037.3,3,320,0,8
27/01/1997 10:00,0,6.2,1037.9,4,280,0,8
27/01/1997 11:00,0.1,6.1,1038.4,2,320,0,8
27/01/1997 12:00,0.2,5.4,1039.3,3,340,0,8
27/01/1997 13:00,0.4,5,1039.8,8,20,0,8
27/01/1997 14:00,0,5.6,1039.7,7,50,0,8
27/01/1997 15:00,0,5.8,1040.1,5,40,0,8
27/01/1997 16:00,0,5.5,1040.5,4,20,0,8
27/01/1997 17:00,0,5.1,1041.2,5,10,0,8
27/01/1997 18:00,0,4.9,1041.9,5,10,0,8
27/01/1997 19:00,0,4.6,1042.8,5,20,0,8
27/01/1997 20:00,0,4.2,1043,3,30,0,8
27/01/1997 21:00,0,3.5,1043.4,3,30,0,8
27/01/1997 22:00,0,2.4,1043.7,4,60,0,3
27/01/1997 23:00,0,2.5,1044,4,60,0,2
28/01/1997 00:00,0,3.1,1044,3,60,0,1
28/01/1997 01:00,0,2.7,1044.1,2,80,0,1
28/01/1997 02:00,0,2.6,1044,0,0,0,1
28/01/1997 03:00,0,2.9,1044,1,40,0,1
28/01/1997 04:00,0,3.1,1044,1,10,0,1
28/01/1997 05:00,0,1,1044.4,3,360,0,1
28/01/1997 06:00,0,2,1044.5,4,10,0,1
28/01/1997 07:00,0,2.4,1044.7,4,40,0,1
28/01/1997 08:00,0,2.5,1044.9,5,40,0,1
28/01/1997 09:00,0,2.8,1045.1,3,60,1,1
28/01/1997 10:00,0,4.6,1045.1,2,80,1,1
28/01/1997 11:00,0,6,1044.9,1,160,1,1
28/01/1997 12:00,0,6.4,1044.8,1,190,1,1
28/01/1997 13:00,0,7.2,1044.3,1,150,0.8,1
28/01/1997 14:00,0,6.6,1043.9,2,150,0.9,3
28/01/1997 15:00,0,6.7,1043.8,3,170,1,3
28/01/1997 16:00,0,6.5,1043.6,3,160,1,3
28/01/1997 17:00,0,4.9,1043.7,3,150,0.2,1
28/01/1997 18:00,0,3.1,1044,2,120,0,1
28/01/1997 19:00,0,3,1044.4,2,120,0,1
28/01/1997 20:00,0,2.4,1044.6,3,120,0,1
28/01/1997 21:00,0,1.8,1045,4,110,0,1
28/01/1997 22:00,0,2.1,1045.1,5,110,0,3
28/01/1997 23:00,0,1.7,1044.9,4,110,0,4
29/01/1997 00:00,0,2.1,1044.5,5,110,0,4
29/01/1997 01:00,0,1.5,1044.5,5,110,0,3
29/01/1997 02:00,0,1.6,1044,7,100,0,3
29/01/1997 03:00,0,1.7,1044,6,100,0,3
29/01/1997 04:00,0,1,1043.6,5,120,0,2
29/01/1997 05:00,0,1.9,1043.1,5,120,0,3
29/01/1997 06:00,0,1.9,1042.9,5,110,0,4
29/01/1997 07:00,0,2.4,1042.8,4,110,0,6
29/01/1997 08:00,0,1.8,1043,4,100,0,2
29/01/1997 09:00,0,1.7,1043.1,4,90,0.6,3
29/01/1997 10:00,0,3.6,1042.9,4,90,1,2
29/01/1997 11:00,0,4.8,1042.5,4,100,1,2
29/01/1997 12:00,0,5.5,1042.4,6,110,0.7,4
29/01/1997 13:00,0,4.6,1042.3,5,100,0,6
29/01/1997 14:00,0,4.7,1041.4,5,110,0.3,7
29/01/1997 15:00,0,5.2,1041.3,4,90,0.9,5
29/01/1997 16:00,0,4.8,1041,5,90,0.6,4
29/01/1997 17:00,0,4.3,1041.1,5,100,0,5
29/01/1997 18:00,0,3.9,1041.1,4,100,0,7
29/01/1997 19:00,0,3.7,1041,3,100,0,7
29/01/1997 20:00,0,3.7,1041,3,90,0,7
29/01/1997 21:00,0,3.7,1041.1,3,100,0,8
29/01/1997 22:00,0,3.6,1040.8,4,90,0,8
29/01/1997 23:00,0,3.4,1040.7,5,90,0,8
30/01/1997 00:00,0,3.2,1040.3,5,100,0,8
30/01/1997 01:00,0,3,1040,5,90,0,8
30/01/1997 02:00,0,2.7,1039.6,6,100,0,8
30/01/1997 03:00,0,2.6,1039.6,6,90,0,8
30/01/1997 04:00,0,2.5,1039.3,6,90,0,8
30/01/1997 05:00,0,2.4,1039.1,6,90,0,8
30/01/1997 06:00,0,2.5,1038.8,5,90,0,8
30/01/1997 07:00,0,2.5,1038.9,6,80,0,8
30/01/1997 08:00,0,2.3,1038.9,6,90,0,8
30/01/1997 09:00,0,2.3,1039.2,6,90,0,8
30/01/1997 10:00,0,2.5,1039.4,6,90,0,8
30/01/1997 11:00,0,2.7,1039.4,6,90,0,8
30/01/1997 12:00,0,2.9,1039,6,90,0,8
30/01/1997 13:00,0,3,1038.5,6,90,0,8
30/01/1997 14:00,0,3.3,1037.8,6,80,0,8
30/01/1997 15:00,0,3.3,1037.2,7,90,0,8
30/01/1997 16:00,0,3.3,1037,7,90,0,8
30/01/1997 17:00,0,3.3,1037,7,100,0,8
30/01/1997 18:00,0,3.2,1037.1,7,90,0,8
30/01/1997 19:00,0,3,1037,7,90,0,8
30/01/1997 20:00,0,2.6,1036.9,8,90,0,8
30/01/1997 21:00,0,2.3,1037.1,8,90,0,8
30/01/1997 22:00,0,2.4,1036.9,9,100,0,8
30/01/1997 23:00,0,2.3,1037,9,100,0,8
31/01/1997 00:00,0,2.3,1036.3,8,110,0,8
31/01/1997 01:00,0,2.2,1035.9,10,100,0,8
31/01/1997 02:00,0,1.9,1035.5,9,100,0,8
31/01/1997 03:00,0,1.7,1035,11,100,0,8
31/01/1997 04:00,0,1.7,1034.8,11,100,0,8
31/01/1997 05:00,0,1.7,1034.1,12,100,0,8
31/01/1997 06:00,0,1.8,1033.7,12,100,0,8
31/01/1997 07:00,0,1.8,1033.6,12,100,0,8
31/01/1997 08:00,0,1.8,1033.4,12,100,0,8
31/01/1997 09:00,0,1.8,1033.4,12,110,0,8
31/01/1997 10:00,0,1.8,1033.1,13,110,0,8
31/01/1997 11:00,0,2,1032.9,13,120,0,8
31/01/1997 12:00,0,2,1032.4,13,120,0,8
31/01/1997 13:00,0,2.3,1031.5,15,110,0,8
31/01/1997 14:00,0,2.6,1030.6,14,110,0,8
31/01/1997 15:00,0,2.6,1029.8,15,120,0,8
31/01/1997 16:00,0,2.4,1029.7,15,120,0,8
31/01/1997 17:00,0,2.3,1029.4,15,130,0,7
31/01/1997 18:00,0,2,1029,14,130,0,8
31/01/1997 19:00,0,1.8,1028.9,15,130,0,8
31/01/1997 20:00,0,1.5,1028.9,15,140,0,8
31/01/1997 21:00,0,1.5,1028.7,14,140,0,8
31/01/1997 22:00,0,1.5,1028.2,12,130,0,8
31/01/1997 23:00,0,1.9,1027.8,12,130,0,8
01/02/1997 00:00,0,1.8,1027,13,120,0,8
01/02/1997 01:00,0,1.9,1026.5,13,120,0,8
01/02/1997 02:00,0.5,1.7,1026,13,130,0,8
01/02/1997 03:00,0.6,1.6,1025.6,13,140,0,8
01/02/1997 04:00,0.3,1.4,1025,12,130,0,8
01/02/1997 05:00,0,1.5,1024.4,12,130,0,8
01/02/1997 06:00,0,2,1024,11,130,0,8
01/02/1997 07:00,0,2.3,1023.4,11,130,0,8
01/02/1997 08:00,0,2.6,1023.2,11,140,0,8
01/02/1997 09:00,0,3.1,1022.8,9,150,0,8
01/02/1997 10:00,0,3.7,1022.8,9,140,0,8
01/02/1997 11:00,0.1,4.4,1022.2,11,150,0,8
01/02/1997 12:00,0,5.1,1022,11,160,0,8
01/02/1997 13:00,0,6.3,1021.1,12,170,0.1,7
01/02/1997 14:00,0,7.3,1020.2,13,180,0,7
01/02/1997 15:00,0,7.7,1018.8,14,180,0,7
01/02/1997 16:00,0,7.3,1018.3,15,180,0,8
01/02/1997 17:00,0,7.4,1017.9,15,180,0,8
01/02/1997 18:00,0.2,7.1,1017.4,15,180,0,8
01/02/1997 19:00,0.8,6.9,1018.2,15,190,0,8
01/02/1997 20:00,0,6.1,1018.2,11,220,0,8
01/02/1997 21:00,0,5.2,1019,11,220,0,5
01/02/1997 22:00,0.5,4.5,1019.3,10,230,0,7
01/02/1997 23:00,0.1,4.5,1019.3,9,210,0,7
02/02/1997 00:00,0.3,4.3,1020.3,13,270,0,7
02/02/1997 01:00,0.1,3.5,1020.9,10,270,0,3
02/02/1997 02:00,0.4,3.3,1021.8,11,270,0,7
02/02/1997 03:00,0.6,2.8,1022.6,9,270,0,7
02/02/1997 04:00,0,2.1,1023,6,250,0,3
02/02/1997 05:00,0.3,1.8,1023.7,8,260,0,4
02/02/1997 06:00,0,2.2,1023.9,8,270,0,3
02/02/1997 07:00,0,1.4,1024.6,7,260,0,1
02/02/1997 08:00,0,0.7,1025.5,8,260,0,1
02/02/1997 09:00,0,2.1,1026.5,8,260,0.8,3
02/02/1997 10:00,0,2.5,1027,5,290,1,2
02/02/1997 11:00,0,3.2,1027.3,6,240,1,1
02/02/1997 12:00,0,4.7,1027.7,6,220,0.9,2
02/02/1997 13:00,0,5,1028.3,9,250,0.8,5
02/02/1997 14:00,0,5.3,1028.3,10,250,1,2
02/02/1997 15:00,0,5.9,1028.2,7,250,0.9,4
02/02/1997 16:00,0,4.3,1028.7,7,250,0,6
02/02/1997 17:00,0.5,2.7,1028.9,5,250,0,5
02/02/1997 18:00,0,2.2,1029.1,5,220,0,4
02/02/1997 19:00,0,1.5,1029.1,5,210,0,5
02/02/1997 20:00,0,1.1,1029,6,200,0,4
02/02/1997 21:00,0,1,1028.5,6,190,0,3
02/02/1997 22:00,0,1.2,1027.4,7,180,0,5
02/02/1997 23:00,0,1.1,1026.9,7,170,0,7
03/02/1997 00:00,0,1.5,1026.3,8,170,0,8
03/02/1997 01:00,0,2.5,1024.7,11,170,0,8
03/02/1997 02:00,0,2.3,1023.9,13,180,0,8
03/02/1997 03:00,0,2.5,1022.3,12,170,0,8
03/02/1997 04:00,0.1,2.7,1020.8,13,180,0,8
03/02/1997 05:00,0.1,3.3,1019.5,14,180,0,8
03/02/1997 06:00,0.1,3.1,1018.2,16,180,0,8
03/02/1997 07:00,0,4.1,1016.3,16,180,0,8
03/02/1997 08:00,0.2,4,1015.4,17,180,0,8
03/02/1997 09:00,0.7,5.2,1014.1,19,190,0,8
03/02/1997 10:00,0.9,5.8,1013,22,190,0,8
03/02/1997 11:00,0.7,6.1,1012.6,25,200,0,8
03/02/1997 12:00,1.1,6.5,1011.3,25,200,0,8
03/02/1997 13:00,0.2,7,1010,25,200,0,8
03/02/1997 14:00,0.3,7.4,1008.8,27,200,0,8
03/02/1997 15:00,1,7.6,1007.7,27,200,0,8
03/02/1997 16:00,1.6,7.8,1007.4,24,200,0,8
03/02/1997 17:00,2.9,8,1006.8,22,200,0,8
03/02/1997 18:00,3.3,8.2,1006.4,19,210,0,8
03/02/1997 19:00,3.2,8.3,1006.3,15,210,0,8
03/02/1997 20:00,1.6,8.5,1006.2,13,210,0,8
03/02/1997 21:00,1.9,7.8,1006.9,9,220,0,8
03/02/1997 22:00,0.1,7.4,1006.8,5,280,0,8
03/02/1997 23:00,0.5,7.5,1006.6,5,260,0,8
04/02/1997 00:00,0,7.3,1005.7,5,240,0,8
04/02/1997 01:00,1.4,7.1,1005.2,4,230,0,8
04/02/1997 02:00,0.4,6.7,1004.4,2,240,0,8
04/02/1997 03:00,1,6.6,1004.1,2,280,0,8
04/02/1997 04:00,1.1,6.3,1003.7,3,290,0,8
04/02/1997 05:00,0.8,6.5,1003.7,7,260,0,8
04/02/1997 06:00,0.2,5.4,1004.9,9,310,0,8
04/02/1997 07:00,0,4.5,1005.2,11,320,0,7
04/02/1997 08:00,0.1,4.1,1006,10,310,0,7
04/02/1997 09:00,0,3.7,1007.3,8,310,0.5,2
04/02/1997 10:00,0,4.7,1008.1,5,280,0.7,5
04/02/1997 11:00,0,4.9,1008.8,7,280,0.1,7
04/02/1997 12:00,0,5.5,1009.2,7,290,0,6
04/02/1997 13:00,0.6,5.2,1009.4,6,290,0,7
04/02/1997 14:00,0.1,5.5,1009.6,2,290,0.2,6
04/02/1997 15:00,0,6.6,1009.3,3,280,0.4,6
04/02/1997 16:00,0,4.7,1009.9,8,320,0,6
04/02/1997 17:00,0,4.8,1010,4,330,0,6
04/02/1997 18:00,0,3.7,1010.6,4,310,0,4
04/02/1997 19:00,0,3.6,1011,4,300,0,3
04/02/1997 20:00,0,3.6,1011.5,5,290,0,2
04/02/1997 21:00,0,3.3,1012,6,290,0,3
04/02/1997 22:00,0,2.7,1012.6,6,280,0,2
04/02/1997 23:00,0,2.4,1013.1,4,260,0,1
05/02/1997 00:00,0,1.6,1013.6,5,230,0,1
05/02/1997 01:00,0,1.4,1014.1,6,230,0,1
05/02/1997 02:00,0,1.2,1014.2,5,200,0,1
05/02/1997 03:00,0,1.1,1014.2,6,190,0,2
05/02/1997 04:00,0,0.9,1014.2,7,200,0,2
05/02/1997 05:00,0,0.3,1014.3,4,160,0,2
05/02/1997 06:00,0,1.2,1014.7,7,200,0,6
05/02/1997 07:00,0.5,1.9,1015.3,6,220,0,6
05/02/1997 08:00,0.1,2,1015.5,5,210,0,1
05/02/1997 09:00,0,2.3,1016.6,5,230,0.4,3
05/02/1997 10:00,0,3.9,1017.8,6,240,1,2
05/02/1997 11:00,0,5.3,1018.4,5,230,0.9,5
05/02/1997 12:00,0,6,1018.7,7,230,0.8,5
05/02/1997 13:00,0,7.2,1019.1,9,240,0.5,6
05/02/1997 14:00,0,7.2,1019.6,9,240,1,5
05/02/1997 15:00,0,7.6,1019.3,11,240,0.6,5
05/02/1997 16:00,0,6.9,1019.2,8,230,0,6
05/02/1997 17:00,0,5.8,1019.3,6,190,0,7
05/02/1997 18:00,0,5.2,1019.1,7,190,0,7
05/02/1997 19:00,0,5.1,1019,8,180,0,8
05/02/1997 20:00,0,4.8,1018.2,8,170,0,6
05/02/1997 21:00,0,4.5,1017.6,10,170,0,7
05/02/1997 22:00,0,4.4,1016.4,10,170,0,6
05/02/1997 23:00,0,5.2,1016,13,170,0,7
06/02/1997 00:00,0,5.3,1014.7,15,170,0,8
06/02/1997 01:00,0,5.3,1013.6,16,180,0,8
06/02/1997 02:00,0,5.6,1012,20,180,0,8
06/02/1997 03:00,0,6,1011.2,17,180,0,8
06/02/1997 04:00,0,6.6,1010.1,18,180,0,8
06/02/1997 05:00,0,6.3,1009.2,20,170,0,8
06/02/1997 06:00,0.3,6.3,1008.8,18,180,0,8
06/02/1997 07:00,0.7,7.4,1008.6,14,170,0,8
06/02/1997 08:00,0.2,8.5,1007.7,18,190,0,8
06/02/1997 09:00,0.3,8.7,1007,22,190,0,8
06/02/1997 10:00,0.1,9.1,1006.8,20,190,0,8
06/02/1997 11:00,0.1,9.1,1006.5,21,200,0,8
06/02/1997 12:00,0,9.7,1005.2,21,190,0.1,8
06/02/1997 13:00,0,9.6,1003.9,24,190,0,8
06/02/1997 14:00,0,10,1003.2,23,180,0,8
06/02/1997 15:00,0.2,9.6,1002.3,26,190,0,8
06/02/1997 16:00,0.5,9.9,1002.2,26,190,0,8
06/02/1997 17:00,0.8,9.7,1002.5,30,200,0,8
06/02/1997 18:00,0.2,9.5,1003.3,26,210,0,7
06/02/1997 19:00,0,8.9,1005,22,210,0,7
06/02/1997 20:00,0,8,1006.9,19,230,0,7
06/02/1997 21:00,0.1,6.4,1009.1,18,260,0,6
06/02/1997 22:00,0,5.1,1010.8,11,270,0,6
06/02/1997 23:00,0,3.7,1012.5,7,250,0,5
07/02/1997 00:00,0,3,1013.8,6,230,0,4
07/02/1997 01:00,0,3.2,1014.8,8,240,0,4
07/02/1997 02:00,0,3.7,1015.6,9,270,0,4
07/02/1997 03:00,0,3.7,1016.6,10,270,0,3
07/02/1997 04:00,0,2.2,1017.7,8,270,0,2
07/02/1997 05:00,0,1.5,1018.7,7,250,0,2
07/02/1997 06:00,0,1,1019.7,7,250,0,3
07/02/1997 07:00,0,1,1020.9,6,230,0,4
07/02/1997 08:00,0,0.6,1021.9,7,230,0,3
07/02/1997 09:00,0,1.2,1023.2,8,240,0.7,2
07/02/1997 10:00,0,2.8,1024,5,270,1,2
07/02/1997 11:00,0,3.8,1024.4,6,220,1,1
07/02/1997 12:00,0,5.5,1024.6,8,220,1,2
07/02/1997 13:00,0,6.6,1024.7,15,240,1,3
07/02/1997 14:00,0,6.3,1025,17,240,1,2
07/02/1997 15:00,0,6.3,1025.7,17,240,0.9,3
07/02/1997 16:00,0,6,1025.8,15,240,0.8,5
07/02/1997 17:00,0,4.6,1026.3,11,230,0.1,5
07/02/1997 18:00,0,3,1026.9,10,220,0,2
07/02/1997 19:00,0,2.7,1027.4,9,220,0,7
07/02/1997 20:00,0,2.1,1027.3,7,200,0,7
07/02/1997 21:00,0,3,1027,8,200,0,8
07/02/1997 22:00,0,1.9,1026.9,8,190,0,5
07/02/1997 23:00,0,2.8,1027.1,9,190,0,7
08/02/1997 00:00,0,3.3,1026.8,8,170,0,7
08/02/1997 01:00,0,3.7,1026.4,7,180,0,7
08/02/1997 02:00,0,4.3,1025.6,11,200,0,7
08/02/1997 03:00,0,3.5,1025.1,11,190,0,7
08/02/1997 04:00,0,3,1024.9,11,190,0,5
08/02/1997 05:00,0,3.9,1024.2,10,180,0,8
08/02/1997 06:00,0,4.4,1023.2,12,180,0,8
08/02/1997 07:00,0,5.2,1022.5,13,180,0,8
08/02/1997 08:00,0,5.6,1022.2,15,190,0,8
08/02/1997 09:00,0,5.7,1021.6,15,190,0,8
08/02/1997 10:00,0,6.3,1021.2,16,190,0,8
08/02/1997 11:00,0,6.4,1021,20,200,0,8
08/02/1997 12:00,0,6.8,1020,23,200,0,8
08/02/1997 13:00,0,7,1019.3,23,200,0,8
